user_text,bot_response,source,clean_user_text,clean_bot_response
"yaar,mujhe lagta hai ki mujhe business mentor ki zarurat hai, koi aisa insaan jo mujhe sahi direction de sake!","bilkul, mentor ka hona bahut zaruri hai, kisi successful entrepreneur se baat karo, wo tumhe bahut valuable insights de sakte hain!",Hinglish Everyday Conversations,"yaar,mujhe lagta hai ki mujhe business mentor ki zarurat hai, koi aisa insaan jo mujhe sahi direction de sake!","bilkul, mentor ka hona bahut zaruri hai, kisi successful entrepreneur se baat karo, wo tumhe bahut valuable insights de sakte hain!"
"Telugu mein unhon ne apni pheli film ""Malliswari"" ke leye 75 lac moawza wasol kiya jo us dor mein south ki kisi bhi filmi heroin ke leye bohat bhari moawza tha","wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,telugu main unhon ne apni pheli film malliswari ke leye 75 lac moawza wasol kiya jo us dor main south ki kisi bhi filmi heroin ke leye bohat bhari moawza tha,"wah, ye sun kar bohat acha laga! khush raho 😊"
I know yrr bs panic is liay hui k wo fazool thi jo dekhi video ab tk,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,i know yrr bs panic is liay hui k wo fazool thi jo dekhi video ab tk,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
Live telecast ho gei ya nahi?,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,live telecast ho gei ya nahi?,"samajh gaya, aur batao? main sun raha hun 🙂"
I also hope the girl is alright. There musical council of Pakistan should cancel the doctor's medical practice and the police take right action. Bhagwaan samaan mana jata hai doctor. Laaz rakhien is peshe ki.,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,i also hope the girl is alright. there musical council of pakistan should cancel the doctor's medical practice and the police take right action. bhagwaan samaan mana jata hai doctor. laaz rakhien is peshe ki.,"wah, ye sun kar bohat acha laga! khush raho 😊"
Dropstab,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,dropstab,"samajh gaya, aur batao? main sun raha hun 🙂"
"aaj kal itne startups nikal rahe hain na,har koi khud ka business karna chahta hai, kya tumhe lagta hai yeh sahi raasta hai?","sahi raasta kya hai, yeh toh aapko hi decide karna hai, lekin har field mein aage badhne ka ek risk to hota hi hai, agar aapko apna idea acha lagta hai aur usme lagne ki himmat hai, toh jarur try kar, koi bhi successful business bina struggle ke nahi banta",Hinglish Everyday Conversations,"aaj kal itne startups nikal rahe hain na,har koi khud ka business karna chahta hai, kya tumhe lagta hai yeh sahi raasta hai?","sahi raasta kya hai, yeh toh aapko hi decide karna hai, lekin har field mein aage badhne ka ek risk to hota hi hai, agar aapko apna idea acha lagta hai aur usme lagne ki himmat hai, toh jarur try kar, koi bhi successful business bina struggle ke nahi banta"
kuchh alag try karna chahti ho?,"haan, aaj kuchh naya khane ka mann hai",Hinglish Everyday Conversations,kuchh alag try karna chahti ho?,"haan, aaj kuchh naya khane ka mann hai"
Wsy thori dair or baith jna chiy tha,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,wsy thori dair or baith jna chiy tha,"samajh gaya, aur batao? main sun raha hun 🙂"
arkan mein se ne justice r muhammad rafiq tarar ne aftab shaban merrani aur ne mulana muhammad khan sherrani ko vote deya,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,arkan main se ne justice r muhammad rafiq tarar ne aftab shaban merrani aur ne mulana muhammad khan sherrani ko vote deya,"samajh gaya, aur batao? main sun raha hun 🙂"
tv pe beth k hi shair bnta hai ye kabhi saamny a to kahy usk phir maanen gy isy,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,tv pe beth k hi shair bnta hai ye kabhi saamny a to kahy usk phir maanen gy isy,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
Mein ne kaha prove de dun na message kiya tha,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,main ne kaha prove de dun na message kiya tha,"samajh gaya, aur batao? main sun raha hun 🙂"
hahaaa punjab ke taraqe hans hans k bura hal hugia mera,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,hahaaa punjab ke taraqe hans hans k bura hal hugia mera,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
"yaar,kya tumhe pata hai ki kisi ne mujhe kaha ki cryptocurrency se taxes bhi dene padte hain, yeh kya sach hai?","haan, yeh sach hai, agar tum profit kama rahe ho toh tax ka dhyan rakhna padega, government bhi isse regulate karne lagi hai, samajh ke chalo!",Hinglish Everyday Conversations,"yaar,kya tumhe pata hai ki kisi ne mujhe kaha ki cryptocurrency se taxes bhi dene padte hain, yeh kya sach hai?","haan, yeh sach hai, agar tum profit kama rahe ho toh tax ka dhyan rakhna padega, government bhi isse regulate karne lagi hai, samajh ke chalo!"
shopping ke liye kya plan hai?,kal mall me jaana hai.,Hinglish Everyday Conversations,shopping ke liye kya plan hai?,kal mall me jaana hai.
"bhai,tere ghar ka internet chala gaya kya?","haan yaar, chal gaya, kal technicians ko bulaana padega.",Hinglish Everyday Conversations,"bhai,tere ghar ka internet chala gaya kya?","haan yaar, chal gaya, kal technicians ko bulaana padega."
"saare relatives ki weddings mein toh ek hi song chal raha tha. abhi toh khatam bhi nahi hua,","haan, it's the latest craze, everyone's obsessed with it. but you know, every generation has its own popular songs, just like we have this one, our parents had their own favorites back in the day.",Hinglish Everyday Conversations,"saare relatives ki weddings main toh ek hi song chal raha tha. abhi toh khatam bhi nahi hua,","haan, it's the latest craze, everyone's obsessed with it. but you know, every generation has its own popular songs, just like we have this one, our parents had their own favorites back in the day."
phone charger hai tumhare paas?,"haan, le jaa.",Hinglish Everyday Conversations,phone charger hai tumhare paas?,"haan, le jaa."
Wesy milny ko to 3 months almost or mazeed milny mn pta nai kitna time,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,wesy milny ko to 3 months almost or mazeed milny mn pta nahi kitna time,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
oh jane de bhai rona dhona ... pti ko khte ho khud ro rahe hien abhi beth ke ... ,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,oh jane de bhai rona dhona ... pti ko khte ho khud ro rahe hien abhi beth ke ...,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
Pakistan government mai prime minister se likar sarkari chokedar ta sab curapt hai,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,pakistan government main prime minister se likar sarkari chokedar ta sab curapt hai,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
theek lag rha,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,theek lag rha,"samajh gaya, aur batao? main sun raha hun 🙂"
Ma Sha Allah Allah pak ap ki sari family ko hamasha Asy e khush Rakhy loVe u,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,ma sha allah allah pak ap ki sari family ko hamasha asy e khush rakhy love u,"wah, ye sun kar bohat acha laga! khush raho 😊"
kya soch rahi ho?,"kuch nahi yaar, bas thinking about life!",Hinglish Everyday Conversations,kya soch rahi ho?,"kuch nahi yaar, bas thinking about life!"
"mere phone ka screen kharab ho gaya hai,kya aise hi chalte rahe, ya fix karwa loon? kya aisa koi option hai?","bhai, screen fix karwane se to accha hai, nahi to aapki aankhon pe bohot pressure padega. ek accha mobile repair shop se fix karwa lo, phone brand new jaisa ho jayega.",Hinglish Everyday Conversations,"mere phone ka screen kharab ho gaya hai,kya aise hi chalte rahe, ya fix karwa loon? kya aisa koi option hai?","bhai, screen fix karwane se to accha hai, nahi to aapki aankhon pe bohot pressure padega. ek accha mobile repair shop se fix karwa lo, phone brand new jaisa ho jayega."
Achy khaber hai,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,achy khaber hai,"wah, ye sun kar bohat acha laga! khush raho 😊"
kitne goals hue match mein?,"do hi goals hue, but the game was soo intense!",Hinglish Everyday Conversations,kitne goals hue match mein?,"do hi goals hue, but the game was soo intense!"
Or highest marks hon apny,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,or highest marks hon apny,"wah, ye sun kar bohat acha laga! khush raho 😊"
"kal maine ek meditation class join ki,par mujhe samajh nahi aaya ki sab log itne relaxed kyun lag rahe the, kya tumne bhi kabhi class attend ki hai?","haan, maine bhi ki thi! pehle thoda awkward laga tha, par jab maine unki techniques try ki, tab mujhe samajh aaya ki yeh sab kitna effective hai, believe me!",Hinglish Everyday Conversations,"kal maine ek meditation class join ki,par mujhe samajh nahi aaya ki sab log itne relaxed kyun lag rahe the, kya tumne bhi kabhi class attend ki hai?","haan, maine bhi ki thi! pehle thoda awkward laga tha, par jab maine unki techniques try ki, tab mujhe samajh aaya ki yeh sab kitna effective hai, believe me!"
"yaar,mujhe online shopping kaafi pasand hai, par kabhi kabhi sizes ka issue hota hai, tum kya karti ho is case mein?","mujhe bhi yahi problem hoti hai, par main hamesha brand ki size chart check karti hoon pehle, aur kabhi kabhi return policy bhi dekh leti hoon!",Hinglish Everyday Conversations,"yaar,mujhe online shopping kaafi pasand hai, par kabhi kabhi sizes ka issue hota hai, tum kya karti ho is case mein?","mujhe bhi yahi problem hoti hai, par main hamesha brand ki size chart check karti hoon pehle, aur kabhi kabhi return policy bhi dekh leti hoon!"
Wrong content,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,wrong content,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
pmln ppp anp ur rehman liberals band bajane walahaina gb ke poll daikhe,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,pmln ppp anp ur rehman liberals band bajane walahaina gb ke poll daikhe,"samajh gaya, aur batao? main sun raha hun 🙂"
 Ye 1963 ka zamana thalekin jab Major Muhammad  Akram Shaheed dosri dafa mashriqi Pakistan gaye to Major Muhammad  Akram Shaheed ki hesiyat captain kit hi,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,ye 1963 ka zamana thalekin jab major muhammad akram shaheed dosri dafa mashriqi pakistan gaye to major muhammad akram shaheed ki hesiyat captain kit hi,"samajh gaya, aur batao? main sun raha hun 🙂"
absolutely right but who will do the accountability justice saqib nisar justice mushtaq justice munir gen ayub yahya zia musharraf or bajwa quaid e azam taqreer utha lein bhai atleast jinnah parh lein yar jis watan diya,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,absolutely right but who will do the accountability justice saqib nisar justice mushtaq justice munir gen ayub yahya zia musharraf or bajwa quaid e azam taqreer utha lein bhai atleast jinnah parh lein yar jis watan diya,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
Jo market sekhati ha wo kabi ni bhulta bandy ko,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,jo market sekhati ha wo kabi ni bhulta bandy ko,"samajh gaya, aur batao? main sun raha hun 🙂"
mujhe bahut thanda lag raha hai.,garam kapde pehno toh.,Hinglish Everyday Conversations,mujhe bahut thanda lag raha hai.,garam kapde pehno toh.
"yaar,mujhe suna hai ki funding ke liye government schemes bhi hain, kya tumhe pata hai ki inka process kya hota hai?","haan, government schemes mein aapko application process follow karna hota hai, aur aapko apne business idea aur impact ko clearly explain karna padta hai, agar aap qualify karte ho toh funding mil sakti hai!",Hinglish Everyday Conversations,"yaar,mujhe suna hai ki funding ke liye government schemes bhi hain, kya tumhe pata hai ki inka process kya hota hai?","haan, government schemes mein aapko application process follow karna hota hai, aur aapko apne business idea aur impact ko clearly explain karna padta hai, agar aap qualify karte ho toh funding mil sakti hai!"
Mashallah sahi ja rhe,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,mashallah sahi ja rhe,"wah, ye sun kar bohat acha laga! khush raho 😊"
"haan yaar,aaj kal to sabhi apna side hustle shuru kar rahe hai! kya karu main bhi koi start kar loon? mujhe toh kitna alag alag kam karne ka mann hai, lekin time kaise nikaalu? aur kya, sabhi khud ke boss banna chahte hai na, aur paise bhi kamae!","haan, side hustle bahut trending hai, par aur koi option bhi hai na! koi course kar lo, kuchh learn kar lo, aur uske baad aapka own business start karo. time kaise nikaalu, yeh to aapka hi decision hai. lehar mein jaane se kuchh nahi hoga, planing karna hoga aur time management karna hoga! sab kuchh possible hai!",Hinglish Everyday Conversations,"haan yaar,aaj kal to sabhi apna side hustle shuru kar rahe hai! kya karu main bhi koi start kar loon? mujhe toh kitna alag alag kam karne ka mann hai, lekin time kaise nikaalu? aur kya, sabhi khud ke boss banna chahte hai na, aur paise bhi kamae!","haan, side hustle bahut trending hai, par aur koi option bhi hai na! koi course kar lo, kuchh learn kar lo, aur uske baad aapka own business start karo. time kaise nikaalu, yeh to aapka hi decision hai. lehar mein jaane se kuchh nahi hoga, planing karna hoga aur time management karna hoga! sab kuchh possible hai!"
"investing mein sabse zyada confusion hoti hai,kya tumne kabhi kisi financial planner se baat ki hai?","haan, unse baat karne se clarity milti hai, wo tujhe customized advice denge, jo teri situation ke liye best hoga!",Hinglish Everyday Conversations,"investing main sabse zyada confusion hoti hai,kya tumne kabhi kisi financial planner se baat ki hai?","haan, unse baat karne se clarity milti hai, wo tujhe customized advice denge, jo teri situation ke liye best hoga!"
"yaar,mujhe apne product ka naam sochne mein bahut time lag raha hai, kya tumhare paas koi creative ideas hain jo mujhe inspire kar sake?","of course! tumhe apne product ki uniqueness pe focus karna chahiye, aur kuch catchy aur relatable naam sochne ki koshish karo, jaise 'xyz magic'!",Hinglish Everyday Conversations,"yaar,mujhe apne product ka naam sochne main bahut time lag raha hai, kya tumhare paas koi creative ideas hain jo mujhe inspire kar sake?","of course! tumhe apne product ki uniqueness pe focus karna chahiye, aur kuch catchy aur relatable naam sochne ki koshish karo, jaise 'xyz magic'!"
weekend pe kya karne wala hai?,"kuchh nahi yaar, bas ghar pe hi relax karunga, shayad kuchh music sununga, tu kya kar rahi hai?",Hinglish Everyday Conversations,weekend pe kya karne wala hai?,"kuchh nahi yaar, bas ghar pe hi relax karunga, shayad kuchh music sununga, tu kya kar rahi hai?"
waqt punjab sab zada develop soba or development k kam hoye pmln k tenure me hoye bhai lagta gherat beech k bethy,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,waqt punjab sab zada develop soba or development k kam hoye pmln k tenure me hoye bhai lagta gherat beech k bethy,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
"public speaking mein sabse zyada kya important hai,kya tumhe lagta hai ki content ya delivery zyada zaruri hai?","dono hi important hain, par agar delivery acchi hai toh content bhi zyada impactful ban jaata hai, audience ko engage karne ke liye delivery crucial hoti hai!",Hinglish Everyday Conversations,"public speaking main sabse zyada kya important hai,kya tumhe lagta hai ki content ya delivery zyada zaruri hai?","dono hi important hain, par agar delivery acchi hai toh content bhi zyada impactful ban jaata hai, audience ko engage karne ke liye delivery crucial hoti hai!"
